Latitude (decimal degrees):	53.424
Longitude (decimal degrees):	-6.252
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230414:1911,0.0,0.0,0.0,0.0,9.45,3.72,0.0
20230414:2011,0.0,0.0,0.0,0.0,8.81,3.79,0.0
20230414:2111,0.0,0.0,0.0,0.0,8.27,3.66,0.0
20230414:2211,0.0,0.0,0.0,0.0,7.73,3.52,0.0
20230414:2311,0.0,0.0,0.0,0.0,7.05,3.52,0.0
20230415:0011,0.0,0.0,0.0,0.0,6.47,3.45,0.0
20230415:0111,0.0,0.0,0.0,0.0,5.82,3.52,0.0
20230415:0211,0.0,0.0,0.0,0.0,5.4,3.45,0.0
20230415:0311,0.0,0.0,0.0,0.0,5.04,3.17,0.0
20230415:0411,0.0,0.0,0.0,0.0,4.7,2.9,0.0
20230415:0511,0.0,0.0,0.0,0.0,4.38,2.62,0.0
20230415:0611,2.94,25.5,0.78,5.73,4.17,2.28,0.0
20230415:0711,136.66,71.25,2.84,14.64,5.11,1.66,0.0
20230415:0811,330.85,105.01,5.02,23.44,6.91,1.45,0.0
20230415:0911,470.58,153.09,6.75,31.67,8.41,0.83,0.0
20230415:1011,633.74,169.35,8.37,38.73,9.62,0.62,0.0
20230415:1111,845.9,134.5,9.94,43.87,10.62,1.93,0.0
20230415:1211,629.68,263.49,9.3,46.26,11.38,3.03,0.0
20230415:1311,112.53,349.13,5.91,45.4,11.86,3.66,0.0
20230415:1411,129.82,326.97,5.75,41.47,12.13,4.21,0.0
20230415:1511,21.98,235.73,3.58,35.22,12.07,4.76,0.0
20230415:1611,0.0,119.37,1.71,27.46,11.83,4.76,0.0
20230415:1711,0.0,72.74,1.05,18.87,11.05,4.34,0.0
20230415:1811,0.0,15.85,0.23,9.96,10.47,4.48,0.0
20230415:1911,0.0,0.0,0.0,0.0,9.95,4.62,0.0
20230415:2011,0.0,0.0,0.0,0.0,9.35,4.34,0.0
20230415:2111,0.0,0.0,0.0,0.0,8.91,4.69,0.0
20230415:2211,0.0,0.0,0.0,0.0,8.54,4.76,0.0
20230415:2311,0.0,0.0,0.0,0.0,8.53,5.1,0.0
20230416:0011,0.0,0.0,0.0,0.0,8.77,5.03,0.0
20230416:0111,0.0,0.0,0.0,0.0,8.99,4.76,0.0
20230416:0211,0.0,0.0,0.0,0.0,9.23,4.14,0.0
20230416:0311,0.0,0.0,0.0,0.0,9.4,3.86,0.0
20230416:0411,0.0,0.0,0.0,0.0,9.6,3.59,0.0
20230416:0511,0.0,0.0,0.0,0.0,9.76,3.17,0.0
20230416:0611,0.14,26.91,0.4,6.06,9.96,2.69,0.0
20230416:0711,1.94,74.68,1.1,14.97,10.35,2.9,0.0
20230416:0811,2.35,122.34,1.78,23.77,11.1,2.97,0.0
20230416:0911,93.33,246.51,4.37,32.0,11.79,3.17,0.0
20230416:1011,2.61,197.02,2.85,39.08,12.68,3.17,0.0
20230416:1111,85.01,327.86,5.4,44.23,13.42,2.62,0.0
20230416:1211,552.06,284.26,8.87,46.62,14.46,2.28,0.0
20230416:1311,768.2,176.1,9.66,45.74,15.05,2.07,0.0
20230416:1411,725.04,152.61,9.06,41.78,15.18,2.55,0.0
20230416:1511,241.69,268.01,5.96,35.5,14.85,3.1,0.0
20230416:1611,326.38,155.52,5.48,27.72,14.63,3.38,0.0
20230416:1711,173.14,108.61,3.55,19.11,14.17,3.31,0.0
20230416:1811,21.19,63.39,1.33,10.2,13.7,3.59,0.0
20230416:1911,0.0,0.0,0.0,0.0,13.36,3.72,0.0
20230416:2011,0.0,0.0,0.0,0.0,12.53,3.79,0.0
20230416:2111,0.0,0.0,0.0,0.0,11.82,3.79,0.0
20230416:2211,0.0,0.0,0.0,0.0,11.31,3.59,0.0
20230416:2311,0.0,0.0,0.0,0.0,10.85,3.38,0.0
20230417:0011,0.0,0.0,0.0,0.0,10.5,3.03,0.0
20230417:0111,0.0,0.0,0.0,0.0,10.21,2.76,0.0
20230417:0211,0.0,0.0,0.0,0.0,9.73,2.55,0.0
20230417:0311,0.0,0.0,0.0,0.0,9.21,2.69,0.0
20230417:0411,0.0,0.0,0.0,0.0,8.79,2.83,0.0
20230417:0511,0.0,0.0,0.0,0.0,8.55,2.9,0.0
20230417:0611,0.16,28.78,0.43,6.38,8.74,2.76,0.0
20230417:0711,7.68,94.52,1.46,15.28,10.02,2.21,0.0
20230417:0811,194.67,162.43,4.34,24.09,10.93,2.0,0.0
20230417:0911,489.18,143.69,6.9,32.34,12.09,2.0,0.0
20230417:1011,357.33,279.36,7.14,39.43,13.31,2.41,0.0
20230417:1111,784.12,159.7,9.7,44.59,14.15,3.03,0.0
20230417:1211,857.12,151.84,10.28,46.98,14.67,3.38,0.0
20230417:1311,527.13,291.01,8.76,46.07,15.0,3.24,0.0
20230417:1411,299.13,318.59,7.1,42.09,15.19,3.45,0.0
20230417:1511,138.09,281.65,5.24,35.78,14.54,3.72,0.0
20230417:1611,359.41,144.84,5.72,27.97,13.88,3.52,0.0
20230417:1711,225.54,89.67,3.95,19.36,13.08,2.97,0.0
20230417:1811,31.39,62.8,1.53,10.45,12.42,2.48,0.0
20230417:1911,0.0,0.0,0.0,0.0,11.68,1.93,0.0
20230417:2011,0.0,0.0,0.0,0.0,11.2,1.79,0.0
20230417:2111,0.0,0.0,0.0,0.0,10.95,1.86,0.0
20230417:2211,0.0,0.0,0.0,0.0,10.72,1.93,0.0
20230417:2311,0.0,0.0,0.0,0.0,10.62,1.79,0.0
20230418:0011,0.0,0.0,0.0,0.0,10.61,1.59,0.0
20230418:0111,0.0,0.0,0.0,0.0,10.49,1.59,0.0
20230418:0211,0.0,0.0,0.0,0.0,10.32,1.86,0.0
20230418:0311,0.0,0.0,0.0,0.0,10.15,2.28,0.0
20230418:0411,0.0,0.0,0.0,0.0,10.12,2.69,0.0
20230418:0511,0.0,0.0,0.0,0.0,10.06,2.76,0.0
20230418:0611,0.56,32.22,0.51,6.69,9.95,2.69,0.0
20230418:0711,34.31,110.68,2.05,15.6,10.18,2.69,0.0
20230418:0811,138.97,181.83,4.03,24.41,10.82,3.52,0.0
20230418:0911,323.11,219.2,6.19,32.67,11.09,4.07,0.0
20230418:1011,372.45,280.31,7.32,39.77,11.16,4.21,0.0
20230418:1111,155.35,351.87,6.32,44.94,11.23,4.14,0.0
20230418:1211,31.81,311.8,4.74,47.33,11.6,4.14,0.0
20230418:1311,134.85,359.51,6.26,46.41,11.74,4.41,0.0
20230418:1411,421.79,291.55,7.88,42.39,11.74,4.83,0.0
20230418:1511,516.34,180.33,7.54,36.05,11.67,4.9,0.0
20230418:1611,443.91,111.13,6.24,28.23,11.6,4.83,0.0
20230418:1711,200.02,102.84,3.85,19.61,11.54,4.76,0.0
20230418:1811,38.6,61.4,1.66,10.69,11.28,4.69,0.0
20230418:1911,0.0,1.78,0.03,1.9,10.82,4.97,0.0
20230418:2011,0.0,0.0,0.0,0.0,10.5,5.45,0.0
20230418:2111,0.0,0.0,0.0,0.0,10.36,5.72,0.0
20230418:2211,0.0,0.0,0.0,0.0,10.15,5.86,0.0
20230418:2311,0.0,0.0,0.0,0.0,9.77,6.07,0.0
20230419:0011,0.0,0.0,0.0,0.0,9.24,6.21,0.0
20230419:0111,0.0,0.0,0.0,0.0,8.6,6.21,0.0
20230419:0211,0.0,0.0,0.0,0.0,8.01,6.14,0.0
20230419:0311,0.0,0.0,0.0,0.0,7.63,5.93,0.0
20230419:0411,0.0,0.0,0.0,0.0,7.52,5.79,0.0
20230419:0511,0.0,0.0,0.0,0.0,7.53,5.72,0.0
20230419:0611,0.61,34.1,0.54,7.0,7.82,5.79,0.0
20230419:0711,8.51,98.25,1.53,15.91,7.97,6.9,0.0
20230419:0811,24.16,172.93,2.73,24.72,8.36,6.9,0.0
20230419:0911,3.72,181.26,2.64,32.99,8.87,6.97,0.0
20230419:1011,2.57,206.34,2.99,40.11,9.23,6.9,0.0
20230419:1111,20.97,287.88,4.31,45.29,9.76,6.69,0.0
20230419:1211,254.7,371.35,7.42,47.68,10.05,6.21,0.0
20230419:1311,689.77,228.97,9.62,46.74,10.75,5.86,0.0
20230419:1411,306.76,323.78,7.27,42.7,11.37,5.38,0.0
20230419:1511,146.75,287.15,5.41,36.33,11.65,5.38,0.0
20230419:1611,122.25,221.31,4.35,28.48,11.71,5.38,0.0
20230419:1711,30.75,142.19,2.4,19.85,11.7,5.38,0.0
20230419:1811,29.99,67.26,1.58,10.93,11.37,5.45,0.0
20230419:1911,0.0,0.89,0.01,2.15,11.18,5.66,0.0
20230419:2011,0.0,0.0,0.0,0.0,10.85,6.28,0.0
20230419:2111,0.0,0.0,0.0,0.0,10.45,6.55,0.0
20230419:2211,0.0,0.0,0.0,0.0,9.98,6.41,0.0
20230419:2311,0.0,0.0,0.0,0.0,9.44,6.28,0.0
20230420:0011,0.0,0.0,0.0,0.0,8.85,5.79,0.0
20230420:0111,0.0,0.0,0.0,0.0,8.21,5.31,0.0
20230420:0211,0.0,0.0,0.0,0.0,7.82,5.03,0.0
20230420:0311,0.0,0.0,0.0,0.0,7.43,5.03,0.0
20230420:0411,0.0,0.0,0.0,0.0,7.17,5.17,0.0
20230420:0511,0.0,0.0,0.0,0.0,6.88,5.31,0.0
20230420:0611,10.0,31.01,1.14,7.31,6.79,5.52,0.0
20230420:0711,108.96,98.62,2.92,16.22,7.36,5.72,0.0
20230420:0811,348.78,109.97,5.44,25.04,7.96,6.21,0.0
20230420:0911,450.58,176.42,6.99,33.31,8.61,6.34,0.0
20230420:1011,680.39,160.31,8.92,40.45,9.3,6.28,0.0
20230420:1111,856.27,141.13,10.33,45.64,9.99,6.21,0.0
20230420:1211,909.47,142.21,10.81,48.02,10.6,6.0,0.0
20230420:1311,908.38,131.23,10.7,47.07,11.04,5.72,0.0
20230420:1411,797.06,137.43,9.77,43.0,11.25,5.59,0.0
20230420:1511,577.68,159.22,7.98,36.6,11.27,5.59,0.0
20230420:1611,462.11,109.69,6.5,28.74,11.22,5.45,0.0
20230420:1711,227.14,95.78,4.14,20.09,11.12,5.38,0.0
20230420:1811,52.59,57.67,1.92,11.17,10.83,4.97,0.0
20230420:1911,0.0,3.57,0.05,2.39,10.33,5.31,0.0
20230420:2011,0.0,0.0,0.0,0.0,9.8,5.52,0.0
20230420:2111,0.0,0.0,0.0,0.0,9.48,5.86,0.0
20230420:2211,0.0,0.0,0.0,0.0,9.11,6.07,0.0
20230420:2311,0.0,0.0,0.0,0.0,8.71,5.93,0.0
20230421:0011,0.0,0.0,0.0,0.0,8.34,5.93,0.0
20230421:0111,0.0,0.0,0.0,0.0,8.07,6.07,0.0
20230421:0211,0.0,0.0,0.0,0.0,7.85,6.0,0.0
20230421:0311,0.0,0.0,0.0,0.0,7.67,5.79,0.0
20230421:0411,0.0,0.0,0.0,0.0,7.57,5.59,0.0
20230421:0511,0.0,0.0,0.0,0.0,7.62,5.52,0.0
20230421:0611,1.43,42.01,0.7,7.62,7.79,5.24,0.0
20230421:0711,32.65,116.94,2.13,16.52,8.41,6.0,0.0
20230421:0811,153.44,185.04,4.27,25.34,9.16,6.41,0.0
20230421:0911,4.91,191.63,2.8,33.63,9.76,6.76,0.0
20230421:1011,3.83,217.65,3.16,40.78,10.21,7.17,0.0
20230421:1111,813.7,153.94,10.09,45.98,10.65,7.1,0.0
20230421:1211,807.61,180.93,10.28,48.37,11.51,7.38,0.0
20230421:1311,788.43,179.2,10.09,47.4,12.2,7.66,0.0
20230421:1411,492.08,270.65,8.36,43.29,12.51,8.14,0.0
20230421:1511,0.0,148.28,2.13,36.87,11.99,6.62,0.0
20230421:1611,2.37,154.06,2.24,28.99,11.77,5.93,0.0
20230421:1711,49.02,149.95,2.73,20.33,11.37,5.52,0.0
20230421:1811,0.0,33.57,0.48,11.41,10.95,5.79,0.0
20230421:1911,0.0,1.78,0.03,2.64,10.67,5.17,0.0
20230421:2011,0.0,0.0,0.0,0.0,10.11,4.83,0.0
20230421:2111,0.0,0.0,0.0,0.0,9.84,4.41,0.0
20230421:2211,0.0,0.0,0.0,0.0,9.71,4.34,0.0
20230421:2311,0.0,0.0,0.0,0.0,9.4,4.41,0.0
20230422:0011,0.0,0.0,0.0,0.0,9.03,4.76,0.0
20230422:0111,0.0,0.0,0.0,0.0,8.91,4.62,0.0
20230422:0211,0.0,0.0,0.0,0.0,8.72,3.93,0.0
20230422:0311,0.0,0.0,0.0,0.0,8.49,3.52,0.0
20230422:0411,0.0,0.0,0.0,0.0,8.11,3.31,0.0
20230422:0511,0.0,0.0,0.0,0.0,7.93,3.03,0.0
20230422:0611,0.0,18.65,0.27,7.92,7.89,2.48,0.0
20230422:0711,0.0,69.94,1.0,16.82,8.2,1.59,0.0
20230422:0811,0.0,113.77,1.63,25.65,8.47,1.17,0.0
20230422:0911,0.0,154.81,2.22,33.94,8.96,0.69,0.0
20230422:1011,0.0,154.81,2.22,41.1,9.35,0.48,0.0
20230422:1111,0.0,135.22,1.94,46.32,9.81,0.28,0.0
20230422:1211,0.0,143.62,2.06,48.71,10.18,0.55,0.0
20230422:1311,0.0,155.74,2.24,47.72,10.33,0.62,0.0
20230422:1411,0.0,121.24,1.74,43.59,9.67,0.9,0.0
20230422:1511,22.43,245.88,3.74,37.14,10.0,0.97,0.0
20230422:1611,0.0,134.29,1.93,29.23,10.09,1.45,0.0
20230422:1711,2.07,109.22,1.59,20.57,10.15,1.59,0.0
20230422:1811,2.64,64.19,0.98,11.65,9.93,1.38,0.0
20230422:1911,0.0,3.57,0.05,2.88,8.94,1.52,0.0
20230422:2011,0.0,0.0,0.0,0.0,8.31,1.52,0.0
20230422:2111,0.0,0.0,0.0,0.0,7.59,1.45,0.0
20230422:2211,0.0,0.0,0.0,0.0,6.77,1.45,0.0
20230422:2311,0.0,0.0,0.0,0.0,6.06,1.31,0.0
20230423:0011,0.0,0.0,0.0,0.0,5.46,1.38,0.0
20230423:0111,0.0,0.0,0.0,0.0,5.11,1.38,0.0
20230423:0211,0.0,0.0,0.0,0.0,4.87,1.31,0.0
20230423:0311,0.0,0.0,0.0,0.0,4.56,1.31,0.0
20230423:0411,0.0,0.0,0.0,0.0,3.75,1.66,0.0
20230423:0511,0.0,0.0,0.0,0.0,3.61,1.79,0.0
20230423:0611,9.79,42.96,1.19,8.22,4.09,1.79,0.0
20230423:0711,131.66,92.59,3.2,17.12,6.74,2.07,0.0
20230423:0811,330.27,119.9,5.44,25.95,8.31,2.62,0.0
20230423:0911,262.67,249.34,6.1,34.25,9.2,2.97,0.0
20230423:1011,54.37,299.59,4.78,41.43,10.07,3.03,0.0
20230423:1111,0.0,213.56,3.07,46.66,11.02,3.1,0.0
20230423:1211,0.0,120.3,1.73,49.04,11.65,2.97,0.0
20230423:1311,230.47,373.09,7.3,48.04,11.94,2.76,0.0
20230423:1411,238.79,340.83,6.97,43.88,11.88,2.55,0.0
20230423:1511,0.0,172.53,2.48,37.4,11.78,2.28,0.0
20230423:1611,3.51,161.61,2.36,29.48,11.65,1.66,0.0
20230423:1711,18.48,141.07,2.25,20.8,11.68,1.1,0.0
20230423:1811,1.96,61.44,0.92,11.88,11.36,1.31,0.0
20230423:1911,0.0,6.24,0.09,3.13,10.52,1.79,0.0
20230423:2011,0.0,0.0,0.0,0.0,9.65,2.07,0.0
20230423:2111,0.0,0.0,0.0,0.0,9.13,1.93,0.0
20230423:2211,0.0,0.0,0.0,0.0,8.56,1.86,0.0
20230423:2311,0.0,0.0,0.0,0.0,8.11,1.79,0.0
20230424:0011,0.0,0.0,0.0,0.0,7.75,1.93,0.0
20230424:0111,0.0,0.0,0.0,0.0,7.43,2.0,0.0
20230424:0211,0.0,0.0,0.0,0.0,7.29,2.14,0.0
20230424:0311,0.0,0.0,0.0,0.0,6.92,2.41,0.0
20230424:0411,0.0,0.0,0.0,0.0,7.09,3.24,0.0
20230424:0511,0.0,0.0,0.0,0.0,6.96,4.69,0.0
20230424:0611,1.38,46.87,0.75,8.51,6.77,5.79,0.0
20230424:0711,5.49,104.61,1.58,17.41,6.6,5.52,0.0
20230424:0811,29.04,185.35,2.97,26.24,6.43,5.79,0.0
20230424:0911,7.26,204.91,3.01,34.56,6.58,5.45,0.0
20230424:1011,7.55,238.56,3.5,41.75,7.17,5.1,0.0
20230424:1111,60.36,336.1,5.35,46.99,7.64,4.97,0.0
20230424:1211,99.6,367.98,6.12,49.38,8.32,4.9,0.0
20230424:1311,45.14,332.15,5.16,48.35,8.74,4.76,0.0
20230424:1411,8.9,254.58,3.74,44.17,8.91,4.55,0.0
20230424:1511,56.76,279.1,4.53,37.66,8.95,4.34,0.0
20230424:1611,291.86,186.92,5.73,29.72,8.87,4.28,0.0
20230424:1711,44.84,154.99,2.77,21.04,8.67,4.21,0.0
