Latitude (decimal degrees):	53.424
Longitude (decimal degrees):	-6.252
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: 90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230913:0911,0.0,56.96,16.0,27.21,13.81,2.07,0.0
20230913:1011,0.0,82.95,23.3,33.82,14.67,2.76,0.0
20230913:1111,0.0,104.31,29.3,38.45,15.51,3.38,0.0
20230913:1211,0.0,111.79,31.4,40.42,15.88,3.79,0.0
20230913:1311,0.0,86.24,17.3,39.38,16.0,4.48,0.0
20230913:1411,0.0,74.77,15.0,35.52,16.03,4.97,0.0
20230913:1511,0.0,53.84,10.8,29.45,16.16,5.66,0.0
20230913:1611,52.05,98.01,18.7,21.87,15.94,6.14,0.0
20230913:1711,0.0,28.41,5.7,13.39,15.25,6.21,0.0
20230913:1811,25.32,16.46,2.6,4.52,15.13,6.34,0.0
20230913:1911,0.0,0.0,0.0,0.0,14.77,6.69,0.0
20230913:2011,0.0,0.0,0.0,0.0,14.98,6.62,0.0
20230913:2111,0.0,0.0,0.0,0.0,15.11,6.21,0.0
20230913:2211,0.0,0.0,0.0,0.0,15.41,5.52,0.0
20230913:2311,0.0,0.0,0.0,0.0,15.51,5.03,0.0
20230914:0011,0.0,0.0,0.0,0.0,15.23,4.69,0.0
20230914:0111,0.0,0.0,0.0,0.0,14.82,4.28,0.0
20230914:0211,0.0,0.0,0.0,0.0,14.39,3.93,0.0
20230914:0311,0.0,0.0,0.0,0.0,14.03,3.66,0.0
20230914:0411,0.0,0.0,0.0,0.0,13.62,3.1,0.0
20230914:0511,0.0,0.0,0.0,0.0,13.29,2.9,0.0
20230914:0611,0.0,0.36,0.1,1.47,13.18,2.76,0.0
20230914:0711,0.0,16.02,4.5,10.38,13.37,2.62,0.0
20230914:0811,0.0,50.55,14.2,19.02,14.12,3.45,0.0
20230914:0911,0.0,58.74,16.5,26.92,14.84,3.66,0.0
20230914:1011,0.0,92.21,25.9,33.5,15.59,3.79,0.0
20230914:1111,0.0,104.67,29.4,38.1,16.13,3.38,0.0
20230914:1211,0.0,110.36,31.0,40.04,16.65,2.83,0.0
20230914:1311,19.95,156.74,36.1,38.99,17.14,2.28,0.0
20230914:1411,184.12,167.32,46.8,35.13,17.48,1.86,0.0
20230914:1511,61.36,132.93,27.1,29.07,17.53,1.45,0.0
20230914:1611,6.91,66.55,13.3,21.5,17.26,1.17,0.0
20230914:1711,0.0,24.92,5.0,13.03,16.86,0.97,0.0
20230914:1811,0.0,5.48,1.1,4.15,16.38,1.31,0.0
20230914:1911,0.0,0.0,0.0,0.0,15.12,1.86,0.0
20230914:2011,0.0,0.0,0.0,0.0,14.56,1.79,0.0
20230914:2111,0.0,0.0,0.0,0.0,14.26,1.52,0.0
20230914:2211,0.0,0.0,0.0,0.0,13.99,1.17,0.0
20230914:2311,0.0,0.0,0.0,0.0,13.88,1.31,0.0
20230915:0011,0.0,0.0,0.0,0.0,13.79,1.59,0.0
20230915:0111,0.0,0.0,0.0,0.0,13.61,1.52,0.0
20230915:0211,0.0,0.0,0.0,0.0,13.55,1.79,0.0
20230915:0311,0.0,0.0,0.0,0.0,13.47,2.21,0.0
20230915:0411,0.0,0.0,0.0,0.0,13.43,2.76,0.0
20230915:0511,0.0,0.0,0.0,0.0,13.38,3.17,0.0
20230915:0611,0.0,0.0,0.0,0.0,13.38,3.79,0.0
20230915:0711,0.0,17.09,4.8,10.13,12.86,3.38,0.0
20230915:0811,0.0,27.77,7.8,18.75,13.08,3.86,0.0
20230915:0911,0.0,29.19,8.2,26.63,13.27,4.21,0.0
20230915:1011,0.0,36.31,10.2,33.19,13.33,4.28,0.0
20230915:1111,0.0,30.26,8.5,37.75,13.42,4.55,0.0
20230915:1211,0.0,30.26,8.5,39.66,13.56,5.03,0.0
20230915:1311,0.0,41.87,8.4,38.59,13.7,5.38,0.0
20230915:1411,0.0,36.89,7.4,34.74,13.47,5.45,0.0
20230915:1511,0.0,38.38,7.7,28.68,13.18,5.66,0.0
20230915:1611,0.0,46.86,9.4,21.12,12.94,6.41,0.0
20230915:1711,21.76,45.63,8.5,12.66,12.76,6.41,0.0
20230915:1811,15.1,10.98,1.9,3.79,12.64,6.28,0.0
20230915:1911,0.0,0.0,0.0,0.0,12.53,5.79,0.0
20230915:2011,0.0,0.0,0.0,0.0,12.57,5.72,0.0
20230915:2111,0.0,0.0,0.0,0.0,12.51,5.79,0.0
20230915:2211,0.0,0.0,0.0,0.0,12.48,5.93,0.0
20230915:2311,0.0,0.0,0.0,0.0,12.53,6.14,0.0
20230916:0011,0.0,0.0,0.0,0.0,12.49,6.14,0.0
20230916:0111,0.0,0.0,0.0,0.0,12.25,6.07,0.0
20230916:0211,0.0,0.0,0.0,0.0,12.13,6.14,0.0
20230916:0311,0.0,0.0,0.0,0.0,12.02,6.28,0.0
20230916:0411,0.0,0.0,0.0,0.0,12.03,6.48,0.0
20230916:0511,0.0,0.0,0.0,0.0,12.08,6.69,0.0
20230916:0611,0.0,0.0,0.0,0.0,12.13,6.55,0.0
20230916:0711,0.0,23.85,6.7,9.87,12.25,6.41,0.0
20230916:0811,0.0,25.28,7.1,18.49,12.5,6.55,0.0
20230916:0911,0.0,32.04,9.0,26.34,12.85,7.45,0.0
20230916:1011,0.0,26.7,7.5,32.86,13.23,8.41,0.0
20230916:1111,0.0,39.52,11.1,37.39,13.63,8.14,0.0
20230916:1211,0.0,29.19,8.2,39.28,13.87,7.59,0.0
20230916:1311,0.0,53.34,10.7,38.2,14.09,7.24,0.0
20230916:1411,0.0,49.35,9.9,34.34,14.51,7.38,0.0
20230916:1511,0.0,56.83,11.4,28.3,14.62,7.1,0.0
20230916:1611,2.39,54.36,10.9,20.75,14.68,6.34,0.0
20230916:1711,40.36,52.76,9.2,12.29,14.8,6.0,0.0
20230916:1811,0.0,1.99,0.4,3.42,14.69,5.66,0.0
20230916:1911,0.0,0.0,0.0,0.0,14.54,5.17,0.0
20230916:2011,0.0,0.0,0.0,0.0,14.63,5.72,0.0
20230916:2111,0.0,0.0,0.0,0.0,14.81,5.66,0.0
20230916:2211,0.0,0.0,0.0,0.0,14.92,5.45,0.0
20230916:2311,0.0,0.0,0.0,0.0,14.85,5.1,0.0
20230917:0011,0.0,0.0,0.0,0.0,14.73,4.9,0.0
20230917:0111,0.0,0.0,0.0,0.0,14.78,4.9,0.0
20230917:0211,0.0,0.0,0.0,0.0,14.78,4.55,0.0
20230917:0311,0.0,0.0,0.0,0.0,14.79,4.21,0.0
20230917:0411,0.0,0.0,0.0,0.0,14.8,4.14,0.0
20230917:0511,0.0,0.0,0.0,0.0,14.78,4.0,0.0
20230917:0611,0.0,0.0,0.0,0.0,14.77,3.93,0.0
20230917:0711,0.0,7.48,2.1,9.62,15.01,4.21,0.0
20230917:0811,0.0,8.19,2.3,18.22,15.03,4.34,0.0
20230917:0911,0.0,12.82,3.6,26.05,15.23,4.0,0.0
20230917:1011,0.0,42.72,12.0,32.54,15.61,3.52,0.0
20230917:1111,0.0,61.59,17.3,37.03,16.05,3.52,0.0
20230917:1211,0.0,58.74,16.5,38.89,16.32,3.66,0.0
20230917:1311,0.0,33.4,6.7,37.8,16.5,3.31,0.0
20230917:1411,0.0,52.84,10.6,33.95,16.32,2.55,0.0
20230917:1511,0.0,53.34,10.7,27.91,16.18,2.28,0.0
20230917:1611,0.0,29.91,6.0,20.37,15.72,1.93,0.0
20230917:1711,0.0,19.44,3.9,11.93,15.52,2.07,0.0
20230917:1811,18.72,10.18,1.7,3.06,15.2,2.48,0.0
20230917:1911,0.0,0.0,0.0,0.0,15.4,1.1,0.0
20230917:2011,0.0,0.0,0.0,0.0,15.13,0.97,0.0
20230917:2111,0.0,0.0,0.0,0.0,15.04,0.83,0.0
20230917:2211,0.0,0.0,0.0,0.0,15.01,0.97,0.0
20230917:2311,0.0,0.0,0.0,0.0,14.85,1.45,0.0
20230918:0011,0.0,0.0,0.0,0.0,14.68,2.34,0.0
20230918:0111,0.0,0.0,0.0,0.0,14.55,3.52,0.0
20230918:0211,0.0,0.0,0.0,0.0,14.37,4.41,0.0
20230918:0311,0.0,0.0,0.0,0.0,14.13,4.83,0.0
20230918:0411,0.0,0.0,0.0,0.0,13.56,5.38,0.0
20230918:0511,0.0,0.0,0.0,0.0,12.87,5.66,0.0
20230918:0611,0.0,0.0,0.0,0.0,12.33,5.59,0.0
20230918:0711,0.0,18.16,5.1,9.36,12.29,5.52,0.0
20230918:0811,0.0,32.4,9.1,17.95,12.48,6.34,0.0
20230918:0911,0.0,39.52,11.1,25.75,13.07,6.41,0.0
20230918:1011,0.0,41.65,11.7,32.22,13.4,6.48,0.0
20230918:1111,0.0,65.15,18.3,36.68,14.14,6.55,0.0
20230918:1211,0.0,60.16,16.9,38.51,14.66,7.03,0.0
20230918:1311,93.75,143.55,50.2,37.4,14.89,7.24,0.0
20230918:1411,95.46,161.81,37.7,33.55,14.8,7.59,0.0
20230918:1511,487.82,126.13,43.8,27.52,14.52,7.79,0.0
20230918:1611,508.77,145.85,30.1,20.0,14.33,7.52,0.0
20230918:1711,410.52,131.85,15.3,11.56,13.8,6.97,0.0
20230918:1811,0.0,1.5,0.3,2.69,13.22,6.69,0.0
20230918:1911,0.0,0.0,0.0,0.0,13.04,6.28,0.0
20230918:2011,0.0,0.0,0.0,0.0,12.61,6.28,0.0
20230918:2111,0.0,0.0,0.0,0.0,12.35,6.21,0.0
20230918:2211,0.0,0.0,0.0,0.0,12.44,6.21,0.0
20230918:2311,0.0,0.0,0.0,0.0,12.63,5.66,0.0
20230919:0011,0.0,0.0,0.0,0.0,12.66,5.72,0.0
20230919:0111,0.0,0.0,0.0,0.0,12.36,5.59,0.0
20230919:0211,0.0,0.0,0.0,0.0,12.46,5.31,0.0
20230919:0311,0.0,0.0,0.0,0.0,12.75,6.14,0.0
20230919:0411,0.0,0.0,0.0,0.0,13.49,6.76,0.0
20230919:0511,0.0,0.0,0.0,0.0,14.06,7.72,0.0
20230919:0611,0.0,0.0,0.0,0.0,15.12,8.69,0.0
20230919:0711,0.0,20.29,5.7,9.1,16.16,9.03,0.0
20230919:0811,0.0,47.35,13.3,17.67,16.68,8.62,0.0
20230919:0911,0.0,52.69,14.8,25.46,16.91,7.86,0.0
20230919:1011,0.0,88.29,24.8,31.89,17.13,7.17,0.0
20230919:1111,0.0,76.9,21.6,36.32,17.36,7.59,0.0
20230919:1211,0.0,106.45,29.9,38.12,17.46,8.62,0.0
20230919:1311,5.31,126.86,26.6,37.01,17.3,8.34,0.0
20230919:1411,17.28,122.56,25.6,33.15,17.53,7.93,0.0
20230919:1511,0.0,56.83,11.4,27.14,17.96,7.79,0.0
20230919:1611,86.04,101.38,18.3,19.62,18.24,7.79,0.0
20230919:1711,0.0,6.48,1.3,11.19,18.03,8.0,0.0
20230919:1811,0.0,4.49,0.9,2.32,17.89,7.93,0.0
20230919:1911,0.0,0.0,0.0,0.0,17.59,8.28,0.0
20230919:2011,0.0,0.0,0.0,0.0,17.48,8.9,0.0
20230919:2111,0.0,0.0,0.0,0.0,17.29,9.1,0.0
20230919:2211,0.0,0.0,0.0,0.0,17.02,9.17,0.0
20230919:2311,0.0,0.0,0.0,0.0,16.95,9.24,0.0
20230920:0011,0.0,0.0,0.0,0.0,16.96,9.24,0.0
20230920:0111,0.0,0.0,0.0,0.0,16.91,9.03,0.0
20230920:0211,0.0,0.0,0.0,0.0,16.86,8.83,0.0
20230920:0311,0.0,0.0,0.0,0.0,16.71,8.41,0.0
20230920:0411,0.0,0.0,0.0,0.0,16.81,8.0,0.0
20230920:0511,0.0,0.0,0.0,0.0,16.61,8.21,0.0
20230920:0611,0.0,0.0,0.0,0.0,15.92,7.45,0.0
20230920:0711,0.0,21.0,5.9,8.84,15.28,7.93,0.0
20230920:0811,0.0,34.53,9.7,17.4,14.92,7.52,0.0
20230920:0911,0.0,63.72,17.9,25.16,14.95,7.93,0.0
20230920:1011,0.0,55.18,15.5,31.57,15.12,7.86,0.0
20230920:1111,0.0,83.66,23.5,35.96,15.49,7.38,0.0
20230920:1211,0.0,83.66,23.5,37.74,15.59,7.31,0.0
20230920:1311,139.31,111.3,54.9,36.61,15.9,6.62,0.0
20230920:1411,240.08,150.71,47.0,32.76,16.15,6.48,0.0
20230920:1511,36.57,111.5,22.5,26.75,15.74,6.14,0.0
20230920:1611,245.23,144.27,23.6,19.24,15.03,5.38,0.0
20230920:1711,71.43,59.59,9.1,10.82,14.6,5.03,0.0
20230920:1811,0.0,4.98,1.0,1.96,14.0,4.9,0.0
20230920:1911,0.0,0.0,0.0,0.0,13.21,5.03,0.0
20230920:2011,0.0,0.0,0.0,0.0,12.57,5.03,0.0
20230920:2111,0.0,0.0,0.0,0.0,11.98,4.83,0.0
20230920:2211,0.0,0.0,0.0,0.0,11.46,4.55,0.0
20230920:2311,0.0,0.0,0.0,0.0,11.05,4.41,0.0
20230921:0011,0.0,0.0,0.0,0.0,10.77,4.28,0.0
20230921:0111,0.0,0.0,0.0,0.0,10.65,3.93,0.0
20230921:0211,0.0,0.0,0.0,0.0,10.43,3.45,0.0
20230921:0311,0.0,0.0,0.0,0.0,10.12,3.03,0.0
20230921:0411,0.0,0.0,0.0,0.0,9.85,2.76,0.0
20230921:0511,0.0,0.0,0.0,0.0,9.63,2.48,0.0
20230921:0611,0.0,0.0,0.0,0.0,9.41,2.21,0.0
20230921:0711,0.0,18.87,5.3,8.58,9.45,2.41,0.0
20230921:0811,0.0,33.82,9.5,17.13,10.35,2.28,0.0
20230921:0911,0.0,37.74,10.6,24.87,11.39,2.34,0.0
20230921:1011,0.0,39.52,11.1,31.24,12.51,2.41,0.0
20230921:1111,0.0,55.54,15.6,35.6,13.56,2.48,0.0
20230921:1211,0.0,81.17,22.8,37.35,14.42,2.55,0.0
20230921:1311,63.94,155.03,44.2,36.21,15.07,2.69,0.0
20230921:1411,310.98,128.62,50.4,32.36,15.43,2.76,0.0
20230921:1511,272.31,166.09,35.8,26.36,15.51,2.76,0.0
20230921:1611,110.63,110.46,19.1,18.86,15.43,2.76,0.0
20230921:1711,206.08,98.96,11.4,10.45,15.12,2.55,0.0
20230921:1811,0.0,0.5,0.1,1.59,14.44,2.69,0.0
20230921:1911,0.0,0.0,0.0,0.0,13.39,3.38,0.0
20230921:2011,0.0,0.0,0.0,0.0,13.0,3.66,0.0
20230921:2111,0.0,0.0,0.0,0.0,12.71,4.14,0.0
20230921:2211,0.0,0.0,0.0,0.0,12.44,4.41,0.0
20230921:2311,0.0,0.0,0.0,0.0,12.03,4.55,0.0
20230922:0011,0.0,0.0,0.0,0.0,11.49,4.76,0.0
20230922:0111,0.0,0.0,0.0,0.0,10.91,5.03,0.0
20230922:0211,0.0,0.0,0.0,0.0,10.73,5.17,0.0
20230922:0311,0.0,0.0,0.0,0.0,10.46,5.31,0.0
20230922:0411,0.0,0.0,0.0,0.0,10.25,5.52,0.0
20230922:0511,0.0,0.0,0.0,0.0,10.0,5.86,0.0
20230922:0611,0.0,0.0,0.0,0.0,9.85,6.07,0.0
20230922:0711,0.0,16.38,4.6,8.32,10.05,6.0,0.0
20230922:0811,0.0,41.3,11.6,16.85,10.59,6.9,0.0
20230922:0911,0.0,61.94,17.4,24.57,11.43,8.21,0.0
20230922:1011,0.0,87.58,24.6,30.91,12.13,7.86,0.0
20230922:1111,0.0,68.0,19.1,35.24,12.77,7.72,0.0
20230922:1211,0.0,100.39,28.2,36.97,13.31,7.45,0.0
20230922:1311,99.68,140.12,49.1,35.81,13.55,7.03,0.0
20230922:1411,139.67,163.09,39.9,31.96,14.02,7.1,0.0
20230922:1511,446.3,140.26,40.5,25.97,13.98,6.97,0.0
20230922:1611,2.69,48.94,9.8,18.49,13.86,6.62,0.0
20230922:1711,279.43,112.22,11.9,10.08,13.31,6.0,0.0
20230922:1811,0.0,0.5,0.1,1.22,12.74,5.79,0.0
20230922:1911,0.0,0.0,0.0,0.0,12.15,5.1,0.0
20230922:2011,0.0,0.0,0.0,0.0,11.48,4.97,0.0
20230922:2111,0.0,0.0,0.0,0.0,10.98,4.9,0.0
20230922:2211,0.0,0.0,0.0,0.0,10.52,4.34,0.0
20230922:2311,0.0,0.0,0.0,0.0,10.07,3.72,0.0
20230923:0011,0.0,0.0,0.0,0.0,9.61,3.38,0.0
20230923:0111,0.0,0.0,0.0,0.0,9.23,3.52,0.0
20230923:0211,0.0,0.0,0.0,0.0,8.91,3.38,0.0
20230923:0311,0.0,0.0,0.0,0.0,8.56,3.03,0.0
20230923:0411,0.0,0.0,0.0,0.0,8.2,2.69,0.0
20230923:0511,0.0,0.0,0.0,0.0,7.91,2.34,0.0
20230923:0611,0.0,0.0,0.0,0.0,7.62,1.93,0.0
20230923:0711,0.0,18.87,5.3,8.06,7.6,1.86,0.0
20230923:0811,0.0,41.3,11.6,16.58,9.05,1.59,0.0
20230923:0911,0.0,43.08,12.1,24.27,10.85,1.86,0.0
20230923:1011,0.0,57.67,16.2,30.58,12.21,2.97,0.0
20230923:1111,0.0,56.6,15.9,34.88,13.11,4.34,0.0
20230923:1211,0.0,104.67,29.4,36.58,13.86,5.24,0.0
20230923:1311,126.46,122.79,51.8,35.41,14.67,5.59,0.0
20230923:1411,1.83,90.15,18.2,31.57,14.37,5.93,0.0
20230923:1511,111.75,138.81,27.5,25.59,13.68,5.59,0.0
20230923:1611,5.49,54.17,10.8,18.11,13.54,7.1,0.0
20230923:1711,0.0,14.95,3.0,9.71,13.59,7.93,0.0
20230923:1811,0.0,0.0,0.0,0.0,13.98,8.34,0.0
20230923:1911,0.0,0.0,0.0,0.0,14.67,8.48,0.0
20230923:2011,0.0,0.0,0.0,0.0,14.58,8.55,0.0
20230923:2111,0.0,0.0,0.0,0.0,15.01,8.62,0.0
20230923:2211,0.0,0.0,0.0,0.0,15.73,6.62,0.0
20230923:2311,0.0,0.0,0.0,0.0,16.28,5.79,0.0
20230924:0011,0.0,0.0,0.0,0.0,16.25,5.45,0.0
20230924:0111,0.0,0.0,0.0,0.0,15.85,5.31,0.0
20230924:0211,0.0,0.0,0.0,0.0,15.48,5.24,0.0
20230924:0311,0.0,0.0,0.0,0.0,15.08,5.03,0.0
20230924:0411,0.0,0.0,0.0,0.0,14.72,4.97,0.0
20230924:0511,0.0,0.0,0.0,0.0,14.43,5.24,0.0
20230924:0611,0.0,0.0,0.0,0.0,14.43,5.45,0.0
20230924:0711,0.0,18.51,5.2,7.79,15.05,5.66,0.0
20230924:0811,0.0,23.85,6.7,16.3,15.92,5.93,0.0
20230924:0911,0.0,15.66,4.4,23.97,16.73,6.21,0.0
20230924:1011,0.0,15.31,4.3,30.25,17.04,6.34,0.0
20230924:1111,0.0,33.11,9.3,34.51,16.85,7.24,0.0
20230924:1211,0.0,24.56,6.9,36.19,16.77,8.69,0.0
20230924:1311,0.0,51.35,10.3,35.01,16.86,9.86,0.0
20230924:1411,0.0,74.77,15.0,31.17,17.19,10.55,0.0
20230924:1511,19.46,92.26,18.6,25.2,17.4,10.9,0.0
20230924:1611,100.97,99.09,17.1,17.73,16.93,10.69,0.0
20230924:1711,59.15,48.8,7.4,9.34,16.85,10.07,0.0
20230924:1811,0.0,0.0,0.0,0.0,16.89,9.72,0.0
20230924:1911,0.0,0.0,0.0,0.0,16.18,7.1,0.0
20230924:2011,0.0,0.0,0.0,0.0,15.2,5.31,0.0
20230924:2111,0.0,0.0,0.0,0.0,14.56,6.14,0.0
20230924:2211,0.0,0.0,0.0,0.0,14.27,6.62,0.0
20230924:2311,0.0,0.0,0.0,0.0,13.96,6.48,0.0
20230925:0011,0.0,0.0,0.0,0.0,13.79,6.69,0.0
20230925:0111,0.0,0.0,0.0,0.0,13.97,6.76,0.0
20230925:0211,0.0,0.0,0.0,0.0,14.1,6.76,0.0
20230925:0311,0.0,0.0,0.0,0.0,14.08,6.41,0.0
20230925:0411,0.0,0.0,0.0,0.0,14.02,6.21,0.0
20230925:0511,0.0,0.0,0.0,0.0,13.94,6.14,0.0
20230925:0611,0.0,0.0,0.0,0.0,13.92,6.14,0.0
20230925:0711,0.0,17.8,5.0,7.53,14.25,6.28,0.0
20230925:0811,0.0,27.06,7.6,16.02,14.7,5.59,0.0
20230925:0911,0.0,49.13,13.8,23.67,15.37,5.79,0.0
20230925:1011,0.0,56.6,15.9,29.92,16.28,6.41,0.0
20230925:1111,0.0,87.22,24.5,34.15,17.0,6.0,0.0
20230925:1211,0.0,98.97,27.8,35.8,17.74,6.41,0.0
20230925:1311,98.0,138.72,47.1,34.61,17.96,6.21,0.0
20230925:1411,65.83,144.66,31.8,30.77,18.16,6.34,0.0
20230925:1511,194.5,154.26,30.7,24.81,18.16,5.72,0.0
20230925:1611,349.7,149.26,23.5,17.35,17.89,5.31,0.0
20230925:1711,277.15,106.91,10.5,8.97,17.22,5.52,0.0
20230925:1811,0.0,0.0,0.0,0.0,16.45,5.72,0.0
20230925:1911,0.0,0.0,0.0,0.0,15.73,6.07,0.0
20230925:2011,0.0,0.0,0.0,0.0,15.27,6.34,0.0
20230925:2111,0.0,0.0,0.0,0.0,14.95,6.62,0.0
20230925:2211,0.0,0.0,0.0,0.0,14.82,6.83,0.0
20230925:2311,0.0,0.0,0.0,0.0,14.92,6.97,0.0
20230926:0011,0.0,0.0,0.0,0.0,14.94,6.97,0.0
20230926:0111,0.0,0.0,0.0,0.0,14.93,7.03,0.0
20230926:0211,0.0,0.0,0.0,0.0,14.97,7.17,0.0
20230926:0311,0.0,0.0,0.0,0.0,15.11,7.45,0.0
20230926:0411,0.0,0.0,0.0,0.0,15.16,7.59,0.0
20230926:0511,0.0,0.0,0.0,0.0,15.12,7.52,0.0
20230926:0611,0.0,0.0,0.0,0.0,14.93,7.52,0.0
20230926:0711,0.0,3.92,1.1,7.26,14.98,8.07,0.0
20230926:0811,0.0,19.94,5.6,15.74,14.79,7.03,0.0
20230926:0911,0.0,64.44,18.1,23.36,14.81,6.0,0.0
20230926:1011,0.0,50.91,14.3,29.58,15.48,5.86,0.0
20230926:1111,0.0,73.69,20.7,33.79,16.13,5.86,0.0
20230926:1211,0.0,75.83,21.3,35.41,16.68,5.66,0.0
20230926:1311,133.68,115.74,50.5,34.21,17.07,5.59,0.0
20230926:1411,22.9,119.98,25.1,30.37,17.28,5.17,0.0
20230926:1511,0.0,46.36,9.3,24.42,17.08,4.97,0.0
20230926:1611,0.0,11.96,2.4,16.98,16.33,4.83,0.0
20230926:1711,0.0,11.47,2.3,8.6,14.76,5.1,0.0
20230926:1811,0.0,0.0,0.0,0.0,14.25,4.48,0.0
20230926:1911,0.0,0.0,0.0,0.0,13.48,4.07,0.0
20230926:2011,0.0,0.0,0.0,0.0,13.01,3.59,0.0
20230926:2111,0.0,0.0,0.0,0.0,12.56,3.45,0.0
20230926:2211,0.0,0.0,0.0,0.0,12.33,3.03,0.0
20230926:2311,0.0,0.0,0.0,0.0,12.14,2.97,0.0
20230927:0011,0.0,0.0,0.0,0.0,12.08,3.03,0.0
20230927:0111,0.0,0.0,0.0,0.0,12.11,3.17,0.0
20230927:0211,0.0,0.0,0.0,0.0,12.22,3.17,0.0
20230927:0311,0.0,0.0,0.0,0.0,12.53,3.72,0.0
20230927:0411,0.0,0.0,0.0,0.0,13.13,4.48,0.0
20230927:0511,0.0,0.0,0.0,0.0,13.66,5.24,0.0
20230927:0611,0.0,0.0,0.0,0.0,14.0,6.07,0.0
20230927:0711,0.0,8.19,2.3,7.0,14.48,7.24,0.0
20230927:0811,0.0,11.39,3.2,15.46,14.64,7.66,0.0
20230927:0911,0.0,19.94,5.6,23.06,14.62,8.34,0.0
20230927:1011,0.0,18.87,5.3,29.25,14.76,9.59,0.0
20230927:1111,0.0,34.89,9.8,33.42,15.45,11.38,0.0
20230927:1211,0.0,46.28,13.0,35.02,15.87,11.79,0.0
20230927:1311,0.0,68.29,13.7,33.81,15.97,11.93,0.0
20230927:1411,31.95,124.41,26.3,29.98,16.06,12.34,0.0
20230927:1511,134.55,136.6,26.7,24.03,16.35,12.28,0.0
20230927:1611,215.81,126.06,19.4,16.6,16.2,12.0,0.0
20230927:1711,0.0,16.45,3.3,8.23,16.06,11.72,0.0
20230927:1811,0.0,0.0,0.0,0.0,16.02,10.55,0.0
20230927:1911,0.0,0.0,0.0,0.0,16.0,10.14,0.0
20230927:2011,0.0,0.0,0.0,0.0,15.27,9.93,0.0
20230927:2111,0.0,0.0,0.0,0.0,15.2,9.17,0.0
20230927:2211,0.0,0.0,0.0,0.0,15.35,8.48,0.0
20230927:2311,0.0,0.0,0.0,0.0,15.31,8.83,0.0
20230928:0011,0.0,0.0,0.0,0.0,14.82,8.41,0.0
20230928:0111,0.0,0.0,0.0,0.0,14.4,7.1,0.0
20230928:0211,0.0,0.0,0.0,0.0,14.07,6.48,0.0
20230928:0311,0.0,0.0,0.0,0.0,13.69,6.21,0.0
20230928:0411,0.0,0.0,0.0,0.0,13.27,6.21,0.0
20230928:0511,0.0,0.0,0.0,0.0,12.81,5.86,0.0
20230928:0611,0.0,0.0,0.0,0.0,12.56,5.31,0.0
20230928:0711,0.0,6.05,1.7,6.73,13.05,4.97,0.0
20230928:0811,0.0,9.97,2.8,15.18,13.49,5.24,0.0
20230928:0911,0.0,45.92,12.9,22.76,14.14,5.59,0.0
20230928:1011,0.0,38.8,10.9,28.92,14.78,5.66,0.0
20230928:1111,0.0,35.6,10.0,33.06,15.87,7.86,0.0
20230928:1211,0.0,29.9,8.4,34.64,16.44,7.59,0.0
20230928:1311,0.0,66.8,13.4,33.41,16.84,7.59,0.0
20230928:1411,0.0,44.37,8.9,29.58,16.62,7.24,0.0
20230928:1511,0.0,48.85,9.8,23.65,16.37,6.76,0.0
20230928:1611,12.27,54.04,10.6,16.22,15.87,6.21,0.0
20230928:1711,14.05,24.06,4.4,7.86,15.44,6.14,0.0
20230928:1811,0.0,0.0,0.0,0.0,14.97,5.59,0.0
20230928:1911,0.0,0.0,0.0,0.0,14.49,5.45,0.0
20230928:2011,0.0,0.0,0.0,0.0,14.01,4.62,0.0
20230928:2111,0.0,0.0,0.0,0.0,13.48,4.34,0.0
20230928:2211,0.0,0.0,0.0,0.0,12.93,4.48,0.0
20230928:2311,0.0,0.0,0.0,0.0,12.33,4.62,0.0
20230929:0011,0.0,0.0,0.0,0.0,11.95,4.9,0.0
20230929:0111,0.0,0.0,0.0,0.0,11.82,5.17,0.0
20230929:0211,0.0,0.0,0.0,0.0,11.76,5.17,0.0
20230929:0311,0.0,0.0,0.0,0.0,11.69,5.17,0.0
20230929:0411,0.0,0.0,0.0,0.0,11.68,5.38,0.0
20230929:0511,0.0,0.0,0.0,0.0,11.76,5.45,0.0
20230929:0611,0.0,0.0,0.0,0.0,11.76,5.45,0.0
20230929:0711,0.0,14.95,4.2,6.47,12.1,5.59,0.0
20230929:0811,0.0,28.12,7.9,14.9,12.65,5.52,0.0
20230929:0911,0.0,48.06,13.5,22.45,13.49,6.0,0.0
20230929:1011,0.0,75.47,21.2,28.58,14.58,7.03,0.0
20230929:1111,0.0,81.88,23.0,32.69,15.5,6.62,0.0
20230929:1211,0.0,83.66,23.5,34.25,16.13,6.14,0.0
20230929:1311,97.47,136.07,44.8,33.02,16.63,5.93,0.0
20230929:1411,360.88,104.39,47.5,29.18,16.82,5.31,0.0
20230929:1511,426.17,140.39,35.8,23.26,16.83,4.76,0.0
20230929:1611,464.68,141.39,23.2,15.85,16.65,4.14,0.0
20230929:1711,125.24,62.06,6.9,7.5,16.18,3.59,0.0
20230929:1811,0.0,0.0,0.0,0.0,15.34,3.31,0.0
20230929:1911,0.0,0.0,0.0,0.0,14.53,3.1,0.0
20230929:2011,0.0,0.0,0.0,0.0,14.15,2.69,0.0
